"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Claudia Cooper","Hay algo que necesita cambiaren nuestra sociedad.Perú es un vasto panorama de informalidad.Hemos llegado a aceptarlo y hasta encontrar humor en cómo el ingenio criollo parece derrotar constantemente al Estado.No prestamos atención a consecuencia significativas como que millones de trabajadores carecerán permanentemente de una pensión o derecho a vacaciones pagadas.Ni siquiera reflexionamos sobre cómo esta realidad dificulta la competitividad de las empresas formales, provocándoles colapsos financieros y contribuyendo así a mantener la informalidad y la incertidumbre laboral.Algo definitivamente requiere transformación.","peru21",2016-02-12,"Claudia Cooper. Hay algo que necesita cambiaren nuestra sociedad.Perú es un vasto panorama de informalidad.Hemos llegado a aceptarlo y hasta encontrar humor en cómo el ingenio criollo parece derrotar constantemente al Estado.No prestamos atención a consecuencia significativas como que millones de trabajadores carecerán permanentemente de una pensión o derecho a vacaciones pagadas.Ni siquiera reflexionamos sobre cómo esta realidad dificulta la competitividad de las empresas formales, provocándoles colapsos financieros y contribuyendo así a mantener la informalidad y la incertidumbre laboral.Algo definitivamente requiere transformación.","-1","Unknown",0.0127,"-1","Unknown",0.0499,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",1
"Informe sobre formalización económica presenta datos alarmantes","Actualmente el 95% de condenados por corrupción tiene sentencia suspendida, por lo que, finalmente, solo cinco de cada 100 funcionarios corruptos cumplen condena efectiva. Según estudios del INEI, en el país hay más de 6.9 millones de empresas informales, destacándose principalmente en los sectores agrario y pesquero.","peru21",2014-06-05,"Informe sobre formalización económica presenta datos alarmantes. Actualmente el 95% de condenados por corrupción tiene sentencia suspendida, por lo que, finalmente, solo cinco de cada 100 funcionarios corruptos cumplen condena efectiva. Según estudios del INEI, en el país hay más de 6.9 millones de empresas informales, destacándose principalmente en los sectores agrario y pesquero.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.1226,"-1","Unknown",0.0415,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.0225
"Entrevista Giovanna Priale","Priale analiza problemas estructurales detrás de la elevada informalidad laboral en Perú, sugiriendo cambios culturales y legales para mejorar condiciones de empleo y protección social.","peru21",2015-05-01,"Entrevista Giovanna Priale. Priale analiza problemas estructurales detrás de la elevada informalidad laboral en Perú, sugiriendo cambios culturales y legales para mejorar condiciones de empleo y protección social.","-1","Unknown",0.0092,"-1","Unknown",0.0337,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",1
"ESTUDIO LABORAL GLOBAL","- En el mundo, la  tendencia a la contratación de nuevos colaboradores es similar; el 65% mantendrá su actual fuerza laboral y el 6% reducirá personal.  - Según el estudio, el 50% elas empresas están enfocadas en crecer y el 41% en reducir costos y alcanzar máxima eficiencia operativa.  - En los últimos estudios de abril y octubre del 2014, el porcentaje de  víos que pretenden mantener su fuerza laboral fue 64% y  55% respectivamente.  Mas de 1600 altos ejecutivos en 18 sectores empresariales del país. Tiene por objeto sentar las perspectivas de estos ejecutivos respecto de las estrategias de crecimiento, fusiones y adquisiciones, acceso a capital y situación macroeconómica.","peru21",2015-06-25,"ESTUDIO LABORAL GLOBAL. - En el mundo, la  tendencia a la contratación de nuevos colaboradores es similar; el 65% mantendrá su actual fuerza laboral y el 6% reducirá personal.  - Según el estudio, el 50% elas empresas están enfocadas en crecer y el 41% en reducir costos y alcanzar máxima eficiencia operativa.  - En los últimos estudios de abril y octubre del 2014, el porcentaje de  víos que pretenden mantener su fuerza laboral fue 64% y  55% respectivamente.  Mas de 1600 altos ejecutivos en 18 sectores empresariales del país. Tiene por objeto sentar las perspectivas de estos ejecutivos respecto de las estrategias de crecimiento, fusiones y adquisiciones, acceso a capital y situación macroeconómica.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",1,"-1","Unknown",0.1642,"1284","empleo mtpe, maurate ministro trabajo, empleo formal, mil empleos, trabajo promocion empleo",0.0628
"Reducción de Personal Laboral Actual","Respecto de la reducción  de personal, esta ha crecido 4 puntos porcentuales desde abril del 2014.  En el caso de Lima  población, durante el  mes del 2015, según el  Instituto Nacional de Estadística e Informática (INEGI), la  población ocupada sólo creció 0.06% respecto del mismo período del año pasado; es decir, generaron tan solo 3 mil nuevos puestos de trabajo.","peru21",2015-06-25,"Reducción de Personal Laboral Actual. Respecto de la reducción  de personal, esta ha crecido 4 puntos porcentuales desde abril del 2014.  En el caso de Lima  población, durante el  mes del 2015, según el  Instituto Nacional de Estadística e Informática (INEGI), la  población ocupada sólo creció 0.06% respecto del mismo período del año pasado; es decir, generaron tan solo 3 mil nuevos puestos de trabajo.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.2535,"710","crecimiento economico, producto bruto interno, inflacion, economia peruana, optimistas",0.1184,"1284","empleo mtpe, maurate ministro trabajo, empleo formal, mil empleos, trabajo promocion empleo",1
"Desalojos forzosos buscan recuperar espacios públicos clave","Con éxito inicial, miles de ambulantes fueron retirados de importantes calles limeñas bajo supervisión gubernamental, permitiendo retomar fluidez en áreas previamente saturadas.","peru21",2019-06-21,"Desalojos forzosos buscan recuperar espacios públicos clave. Con éxito inicial, miles de ambulantes fueron retirados de importantes calles limeñas bajo supervisión gubernamental, permitiendo retomar fluidez en áreas previamente saturadas.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.0207,"-1","Unknown",0.0498,"1306","comerciantes informales, mayorista lima, municipalidad victoria, alcaldesa lima, empresarios gamarra",0.1011
"Expertos abogan por flexibilidad laboral","Institutos económicos destacan cómo la rigidez legal impacta adversamente en la economía peruana, particularmente reduciendo oportunidades formales de empleo y favoreciendo prácticas informales. Sugieren reformas urgentes para incentivar negocios medianos y promover competitividad nacional.","peru21",2014-09-22,"Expertos abogan por flexibilidad laboral. Institutos económicos destacan cómo la rigidez legal impacta adversamente en la economía peruana, particularmente reduciendo oportunidades formales de empleo y favoreciendo prácticas informales. Sugieren reformas urgentes para incentivar negocios medianos y promover competitividad nacional.","-1","Unknown",0.0434,"833","reformas laborales propuestas, reformas laborales, mejorar condiciones laborales, laborales propuestas, significativos salario minimo",0.0396,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.059
"Empleo y Economía en Lima Desde 2010","En Lima, se generaron 196.7 mil empleos adecuados en 2010, casi el cuádruplo que en 2014, último año para el que hay datos. El contraste es drástico en empresas de 1–10 trabajadores: los datos correspondientes son 171.8 mil y una pérdida de 277 mil empleos. Nunca se perdi trabajo en las empresas de más de 50 trabajadores, mientras que el rural casi se duplicó y el urbano aumentó en tres quintos. La inclusión no funciona cuando el crecimiento se desmorona.","peru21",2016-09-24,"Empleo y Economía en Lima Desde 2010. En Lima, se generaron 196.7 mil empleos adecuados en 2010, casi el cuádruplo que en 2014, último año para el que hay datos. El contraste es drástico en empresas de 1–10 trabajadores: los datos correspondientes son 171.8 mil y una pérdida de 277 mil empleos. Nunca se perdi trabajo en las empresas de más de 50 trabajadores, mientras que el rural casi se duplicó y el urbano aumentó en tres quintos. La inclusión no funciona cuando el crecimiento se desmorona.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.2822,"-1","Unknown",0.0478,"1284","empleo mtpe, maurate ministro trabajo, empleo formal, mil empleos, trabajo promocion empleo",1
"Competitividad requiere acción conjunta","Aboga por medidas integrales para combatir la informalidad y aumentar la eficiencia empresarial. Argumenta que solamente así será posible lograr un progreso significativo en términos socio-económicos.","peru21",2019-02-01,"Competitividad requiere acción conjunta. Aboga por medidas integrales para combatir la informalidad y aumentar la eficiencia empresarial. Argumenta que solamente así será posible lograr un progreso significativo en términos socio-económicos.","959","impuesto selectivo consumo, reforma tributaria, impuesto selectivo, tributaria, tributarias",0.0562,"-1","Unknown",0.0329,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.0325
"Empleo Formal Crecería Más con Cambios Normativos, Afirman","Un aumento significativo en el índice de empleo formal podría lograrse mediante ajustes regulatorios, sugieren especialistas económicos. Carlos Adriazola, docente universitario, destaca que aunque el mercado laboral experimentó un leve ascenso gracias al desarrollo económico previo, persisten barreras legales que limitan el potencial expansivo del empleo estable. Subraya también la urgencia de reformas tributarias destinadas a facilitar el crecimiento empresarial y consecuentemente, la oferta de puestos permanentes.","peru21",2014-02-03,"Empleo Formal Crecería Más con Cambios Normativos, Afirman. Un aumento significativo en el índice de empleo formal podría lograrse mediante ajustes regulatorios, sugieren especialistas económicos. Carlos Adriazola, docente universitario, destaca que aunque el mercado laboral experimentó un leve ascenso gracias al desarrollo económico previo, persisten barreras legales que limitan el potencial expansivo del empleo estable. Subraya también la urgencia de reformas tributarias destinadas a facilitar el crecimiento empresarial y consecuentemente, la oferta de puestos permanentes.","1002","empleo informal, reforma laboral, empleo formal, tasa desempleo, informalidad laboral",0.237,"-1","Unknown",0.0158,"1265","indices informalidad laboral, informalidad laboral, reduccion informalidad, informalidad es, informalidad",0.0472
